 Các cuộc hành quân chủ yếu trong mùa khô 1965-1966 của Mĩ và quân đội Sài Gòn nhằm vào hai hướng chính là, Những năm 1948 - 1949.
 Ba phòng tuyến mạnh nhất của địch bị ta chọc thủng trong cuộc Tiến công chiến lược năm 1972 là," Khoan Bộ, Đoan Hùng, Khe Lau. "
 Nhật Bản thiết lập quan hệ ngoại giao với Việt nam vào năm nào?, Kế hoạch Rơ-ve của Pháp bị phá sản.
" Các ""đại đội độc lập"", ""trung đội vũ trang tuyên truyền"" ra đời và hoạt động trong thời gian nào ?"," Giành lại quyền chủ động, nối lại “Hành lang Đông - Tây” chia cắt Việt Bắc với Liên khu III và IV."
" Điền các địa danh trong chiến dịch Việt Bắc vào chỗ trồng trong câu sau đây: “Trên sông Lô, quân và dân ta phục kích tại...............”", Chiến thắng Bình Giã..
 Kết quả lớn nhất của ta trong chiến dịch Biên giới 1950 là gì?," Đề ra kế hoạch giải phóng miền Nam trong hai năm (1975-1976), nhưng nhận định kể cả năm 1975 là thời cơ và chỉ thị rõ: “Nếu thời cơ đến vào đầu hoặc cuối năm 1975 thì lập tức giải phóng miền Nam trong năm 1975”."
" Tháng 11 - 1951, dịch mở chiến dịch Lô-tuyt (Hoà Bình) với âm mưu gì?", Quân đội nhân dân Việt Nam và quân đội viễn chinh Pháp tập kết ở 2 miền Nam - Bắc lấy vĩ tuyến 17 làm giới tuyến quân sự tạm thời.
 Ngày 02- 12- 1964 quân dân miền Nam đã giành thắng lợi nào sau đây?, Hoa Kì cam kết góp phần vào việc hàn gắn vết thương chiến tranh.
" Với chiến thắng Phước Long, giúp Bộ Chính trị bổ sung và hoàn chỉnh kế hoạch giải phóng miền Nam như thế nào?", làm phá sản về cơ bản chiến lược “chiến tranh đặc biệt”.
 Điều khoản nào trong Hiệp định Giơnevơ phán ánh thắng lợi chưa trọn vẹn của nhân dân ta trong cuộc kháng chiến chống Pháp (1946-1954)?, tiến hành đồng thời hai chiến lược cách mạng khác nhau.
 Nội dung mới thể hiện sự tiến bộ và nhân văn trong Hiệp định Pari về Việt Nam (1973) so với Hiệp định Giơ-ne-vơ về Đông Dương (1954) là, “xương sống”.
 Ý nghĩa quan trọng của chiến thắng Bình Giã (2/12/1964) ở Việt Nam là," Hoa Kì và các nước cam kết tôn trọng độc lập, chủ quyền, thống nhất và toàn vẹn lãnh thổ của Việt Nam."
" Đặc điểm lớn nhất, độc đáo nhất của cách mạng Việt Nam thời kì 1954 - 1975 là", Tổng tuyển cử bầu Quốc hội chung trong cả nước.
" Trong chiến lược “Chiến tranh đặc biệt” Mỹ thực hiện ở miền Nam Việt Nam (1961 - 1965), “ấp chiến lược” đóng vai trò là", Chống thực dân Pháp và can thiệp Mĩ.
question,answer
question,answer
, pháp luật. 
"Câu 2. Pháp luật có tính quy phạm phổ biến, vì pháp luật được áp dụng", trong mọi lĩnh vực của đời sống xã hội.
"Câu 3. Nội dung của tất cả các văn bản pháp luật đều phải phù hợp, không được trái với Hiến pháp là thể hiện đặc trưng nào dưới đây của pháp luật?", Tính xác định chặt chẽ về mặt hình thức.
Câu 4. Pháp luật mang bản chất xã hội vì pháp luật, bắt nguồn từ thực tiễn đời sống xã hội.
"Câu 5. Để quản lí xã hội, Nhà nước cần sử dụng phương tiện quan trọng nhất nào dưới đây?", Pháp luật      
"Câu 6. Pháp luật quy định về những việc được làm, việc phải làm và những việc nào dưới đây?", Không được làm      
Câu 7. Nội dung cơ bản của pháp luật bao gồm, các quy tắc xử sự chung.
Câu 8. Nội dung nào của văn bản luật dưới đây không phải là văn bản dưới luật?, Luật Hôn nhân và Gia đình.
Câu 9. Các quy phạm pháp luật do Nhà nước ban hành phù hợp với lợi ích của giai cấp cầm quyền là thể hiện bản chất nào dưới đây của phâp luật?, Bản chất giai cấp.
Câu 10. Pháp luật không quy định về những việc nào dưới đây ?, Nên làm      
Câu 11. Một trong những đặc trưng của pháp luật thể hiện ở," tính quyền lực, bắt buộc chung."
Câu 12. Luật Hôn nhân và Gia đình khẳng định quy định “cha mẹ không được phân biệt đối xử giữa các con”. Điều này phù hợp với, Hiến pháp.
"Câu 13. Pháp luật là quy tắc xử sự chung, được áp dụng đối với tất cả mọi người là thể hiện đặc trưng nào dưới đây của pháp luật?", Tính quy phạm phổ biến.
Câu 14. Ý nào sau đây là đúng khi nói về pháp luật?, Pháp luật là hệ thông các quy tắc xử sự chung.
"Câu 15. Pháp luật có tính quyền lực, bắt buộc chung, nghĩa là quy định bắt buộc đối với", mọi cá nhân tổ chức.
"Câu 16. Luật Hôn nhân và Gia đình quy định điều kiện kết hôn, li hôn phản ánh đặc trưng nào dưới đây của pháp luật?", tính xác định chặt chẽ về hình thức
Câu 17. Pháp luật do Nhà nước ban hành và đảm bảo thực hiện, Bằng quyền lực Nhà nước.
"Câu 18. Pháp luật phản ánh những nhu cầu, lợi ích của giai cấp, tầng lớp khác nhau trong xã hội là thể hiện bản chất nào dưới đây của pháp luật?", Bản chất xã hội.
Câu 19. Pháp luật có tính quy phạm phổ biến bởi vì pháp luật được áp dụng," nhiều lần, nhiều nơi."
Câu 20. Bạn X vi phạm pháp luật bị cơ quan nhà nước có thẩm quyền xử phạt là thế hiện đặc trưng cơ bản nào dưới đây của pháp luật?, Tinh cưỡng chế.
"Câu 21. Quy định trong các văn bản diễn đạt chính xác, một nghĩa để mọi người đều hiểu đúng và thực hiện đúng là thể hiện đặc trưng nào dưới đây của pháp luật?", Tính xác định chặt chẽ về mặt hình thức.
"Câu 22. Hệ thống quy tắc xử xự chung áp dụng cho mọi cá nhân, tổ chức khi tham gia vào các quan hệ xã hội được gọi là", pháp luật.
"Câu 23. Pháp luật mang bản chất giai cấp, vì pháp luật do", Nhà nước ban hành.
Câu 24. Đặc trưng của pháp luật không bao gôm những nội dung nào dưới đây?, Tính công khai dân chủ.
"Câu 25. Trên đường phổ, tất cả mọi người đều tuân thủ Luật Giao thông đường bộ là sự phản ánh đặc trưng nào dưới đây của pháp luật?", Tính quy phạm phổ biển..
Câu 26. Cảnh sát giao thông xử phạt A khi A vi phạm Luật Giao thông là thể hiện đặc trưng nảo đưới đây của pháp luật?, Tính quyển lực bắt buộc chung.
Câu 27. Quy định khi tham gia điều khiển xe mô tô gắn máy phải tuân thủ theo Luật Giao thông đường bộ phản ánh đặc trưng nào dưới đây của pháp luật?, Tính quy phạm phổ biến
A. Tính quyền lực bắt buộc chung, Tính quy phạm phổ biến
" Người tham gia giao thông chấp hành tín hiệu vạch kẻ đường, tín hiệu đèn phản ánh đặc trưng cơ bản nào dưới đây của pháp luật?", Tính quyền lực bắt buộc chung.
Câu 29. Anh A bắt trộm gà bị công an xử phạt hành chính là thể hiện đặc trưng nào đưới đây của pháp luật? , Hai anh em C.
question,answer
"Câu 1. Những hoạt động có mục đích, làm cho pháp luật đi vào cuộc sống và trở thành những hành vi hợp pháp cua công dân là", thực hiện pháp luật.
" Tuân thủ pháp luật là việc cá nhân, tố chức:", không làm những điều pháp luật cấm làm.
"Câu 3. Vi phạm hành chính là hành vi vi phạm pháp luật, xâm phạm các quy tắc nào dưới đây ?", Quản lý nhà nước.                 
Câu 4. Có mấy hình thức thực hiện pháp luật ?, Bốn       
Câu 5. Có mấy loại vi phạm pháp luật ?, Bốn loại.       
Câu 6. Thực hiện pháp luật là quá trình hoạt động có mục đích làm cho những quy định của pháp luật, đi vào cuộc sống.                         
Câu 7. Thực hiện pháp luật là hành vi," hợp pháp của cá nhân, tổ chức."
"Câu 8. Vi phạm dân sự là hành vi vi phạm pháp luật, xâm phạm tới", các quan hệ tài sản và quan hệ nhân thân.
"Công dân tích cực, chủ động làm những gì mà pháp luật quy định phảm làm là hình thức:", thi hành pháp luật.
" Cá nhân, tổ chức thi hành PL tức là thực hiện đầy đủ nghĩa vụ, chủ động làm những gì mà PL:", Quy định phải làm.
 Các hình thức thực hiện pháp luật bao gồm:," Tuân thủ pháp luật, thực thi pháp luật, sử dụng pháp luật và áp dụng pháp luật"
 Người phải chịu trách nhiệm hình sự có thể chịu:, hình phạt tù.       
 Hành vi không vượt qua ngã tư khi có tín hiệu đèn đô của bạn A là biểu hiện của hình thức:, tuân thủ pháp luật.
 Các tổ chức cá nhân chủ động thực hiện quyền (những việc được làm) là, Sử dụng pháp luật.         
" Việc cơ quan, công chức nhà nước có thắm quyền căn cứ vào pháp luật để ban hành các quyết định trong quản lí, điều hành là hình thức:", áp dụng pháp luật.
Câu 16. Hành ví nào dưới đây là thực hiện pháp luật?, Nhường đường cho các phương tiện được quyền ưu tiên.
" Nguyễn Văn Y (35 tuổi) sử dụng thông tin vẻ tài khoản, thẻ ngân hàng của một số cá nhân đẻ chiếm đoạt tài sản của chủ tải khoản, chủ thẻ số tiền lên đến 1,1 tỷ đồng. Trường hợp này, Nguyễn Văn Y đã", Vi phạm hình sự.
" B (19 tuổi) thấy chị H đeo hai nhẫn vàng ở ngón tay nên T dùng gậy đánh vào sau gáy của chị H làm chị bị ngất, sau đó B lấy hai chiếc nhẫn vàng của chị H. Trong trường hợp này, B đã vì phạm:", Hình sự.
"Câu 19. Sử dụng pháp luật nghĩa là cá nhân, tổ chức được làm những gì mà pháp luật", cho phép làm.
"Câu 20. Thi hành pháp luật là hình thức thực hiện pháp luật, trong đó", chủ thể thực hiện nghĩa vụ của mình bằng những hành động tích cực.
 Người đủ bao nhiêu tuôi thì phải chịu trách nhiệm hình sự về tội phạm rất nghiêm trọng do có ý hoặc tội phạm đặc biệt nghiêm trọng?, Từ đủ 14 đến 16 tuổi.
 Người đủ bao nhiêu tuổi thì phải chịu trách nhiệm hình sự vẻ tội phạm đặc biệt nghiêm trọng?, Từ đủ 14 đến l6 tuổi.
Câu 23. Công dân đi bỏ phiếu bầu cử Dại biểu Quốc hội là hình thức ., sử dụng pháp luật.
 Người có hành vi nguy hiểm cho xã hội. bị coi là tội phạm theo quy định của Bộ luật Hình sự thì phải chịu trách nhiệm, Hình sự.
," Tích cực, chủ động thực biện những điều mà pháp luật quy định phải làm"
 Tương ứng với mỗi loại vi phạm pháp luật là một loại:, Trách nhiệm pháp lí.
 Tương ứng với mỗi loại trách nhiệm pháp lí là một loại, Vi phạm pháp luật.
Câu 28. Hành vì nào dưới đây không phải là thực hiện pháp luật?, Làm những việc mà pháp luật cấm.
 Tuổi phải chịu trách nhiệm hình sự vẻ tội phạm rất nghiêm trọng do có ý hoặc tội phạm đặc biệt nghiêm trọng là từ đủ, 14.
 Cảnh sát giao thông xử phạt người không đội mũ bảo hiểm khi đi xe máy trên đường là biêu hiện của hình thức:, áp dụng pháp luật
question,answer
"Câu 1. Bất kỳ công dân nào, nếu đủ các điều kiện theo quy định của pháp luật đều có quyền học tập, lao động, kinh doanh. Điều này thể hiện", công dân bình đẳng về quyền.
Câu 2. Tòa án xét xử các vụ án tham nhũng không phụ thuộc vào người bị xét chức vụ gì. Điều này thể hiện quyền bình đẳng nào của công dân?, Bình đẳng về trách nhiệm pháp lý.
 Bình đẳng về hưởng quyền và làm nghĩa vụ trước Nhà nước và xã hội theo quy định của pháp luật được hiểu là mọi công dân đều bình đẳng: , Về quyền và nghĩa vụ
 Quyền và nghĩa vụ của công dân:," Không bị phân biệt bởi giàu nghèo, thành phần, địa vị xã hội, giới tính"
 Công dân bình đẳng trước pháp luật được hiểu là:," Công dân bình đẳng trong việc hưởng quyền, thực hiện nghĩa vụ và chịu trách nhiệm pháp lí theo quy định của pháp luật"
Câu 6. Bất kì công dân nào vi phạm pháp luật đều phải bị xử lý theo quy định của pháp luật là thể hiện bình đẳng về, trách nhiệm pháp lý.
Câu 7. Trách nhiệm pháp lý được áp dụng nhằm mục đích, buộc người vi phạm pháp luật chấm dứt hành vi vi phạm pháp luật.
Câu 8. Bất kỳ công dân nào vi phạm pháp luật đều phải chịu trách nhiệm về hành vi vi phạm của mình và phải bị xử lý theo quy định của pháp luật là bình đẳng về, trách nhiệm pháp lý.
"Câu 9. Quyền và nghĩa vụ công dân không bị phân biệt bởi dân tộc, giới tính và địa vị xã hội là thể hiện quyền bình đẳng nào dưới đây của công dân ?", Bình đẳng quyền và nghĩa vụ.
Câu 10. Nội dung nào dưới đây không nói về công dân bình đẳng về quyền và nghĩa vụ ?, Công dân bình đẳng về nghĩa vụ đóng góp vào quỹ từ thiện.
Câu 11. Mọi công dân đều được hưởng quyền và phải thực hiện nghĩa vụ theo quy định của pháp luật là biểu hiện công dân bình đẳng về, quyền và nghĩa vụ.
Câu 12. Một trong những biểu hiện của bình đẳng về quyền và nghĩa vụ, quyền công dân không tách rời nghĩa vụ công dân.
Câu 13. Công dân bình đẳng về quyền và nghĩa vụ có nghĩa là mọi công dân, đều bình đẳng về quyền và làm nghĩa vụ theo quy định của pháp luật.
 Công dân bình đẳng về nghĩa vụ được biểu hiện:," Mọi cá nhân, tố chức khi tham gia hoạt động kinh doanh phải nộp thuế"
 Quyền và nghĩa vụ của công dân được quy định trong:, Hiến pháp và Luật.
"Câu 16. Ngoài việc bình đẳng về hưởng quyền, công dân còn bình đẳng trong thực hiện", nghĩa vụ.      
Câu 17. Mọi công dân khi có đủ điều kiện theo quy định của pháp luật đều có quyền kinh doanh là thể hiện công dân bình đẳng, về quyền và nghĩa vụ.
, Trách nhiệm pháp lý.
 Quyền của công dân không tách rời:, Nghĩa vụ của công dân.
" Trong cùng một điều kiện như nhau, công dân:", Được hưởng quyển và có nghĩa vụ như nhau.
 Hiến pháp hiện hành của nước ta quy định mọi người có nghĩa vụ, Quyển của người khác
Câu 22. Trong quá trình truy cứu trách nhiệm pháp lý phải đảm bảo nguyên tắc nào sau đây?," Công bằng, bình đẳng trong truy cứu trách nhiệm pháp lý"
 Quyền và nghĩa vụ của công dân:," Không bị phân biệt bởi dân tộc, giới tính, tôn giáo, giàu nghèo"
" Văn kiện Đại hội VI của Đăng xây dựng đất nước đều được xử lý. Bất cứ ai vi phạm đều được đưa ra xét xử trước pháp luật..."".Đó là nội dung: ", Công dân bình đẳng về trách nhiệm pháp lý
 Lao động là một trong những:, Quyền và nghĩa vụ công dân
"Câu 26. Sau khi tốt nghiệp Trung học phổ thông, A vào Đại học, còn B thì làm công nhân nhà máy, nhưng cả hai vẫn bình thường với nhau. Vậy đó là bình đẳng nào dưới đây ?", Bình đẳng về quyền và nghĩa vụ.
 Công dân bình đẳng về quyền và nghĩa vụ có nghĩa là mọi công dân:, Đầu bình đẳng về hưởng quyền và làm nghĩa vụ theo quy định của pháp luật.
 Hiến pháp hiện hành của nước ta quy định công dân có trách nhiệm thực hiện:, Nghĩa vụ đối với Nhà nước và xã hội
Câu 29. Mọi công dân khi có đủ điều kiện theo quy định của pháp luật đều có quyền kinh doanh là thể hiện công dân bình đẳng, về quyền và nghĩa vụ.         
Câu 30. Nội dung nào dưới đây không nói về công dân bình đẳng về quyền và nghĩa vụ ?, Công dân bình đẳng về nghĩa vụ đóng góp vào quỹ từ thiện.
question,answer
 Quyền bình đẳng giữa lao động nam và lao động nữ được thể hiện:, Người sử dụng lao động không được sa thải đơn phương chấm dứt hợp đồng lao động với nữ vì lý do nghỉ thai sản.
" Bình đẳng về nghĩa vụ và quyền giữa các thành viên trong gia đình trên cơ sở nguyên tắc dân chủ, công bằng và tôn trọng lẫn nhau, không phân biệt đối xử trong các mối quan hệ ở phạm vi gia đình và xã hội là bình đẳng trong", Gia đình.
 Bình đẳng trong hôn nhân và gia đình không bao gồm nội dung nào sau đây?," Bình đẳng giữa anh, em cùng họ."
"Câu 4. Khoản 2 Điều 70 Luật hôn nhân và gia đình năm 2014 quy định về nghĩa vụ của con là “Có bổn phận yêu quý, kính trọng, biết ơn, hiếu thảo, phụng dưỡng cha mẹ, giữ gìn danh dự, truyển thống tốt đẹp của gia đình”. Quy định này nói về bình đẳng trong quan hệ nào dưới đây ?", Giữa cha mẹ và con.
Câu 5. Doanh nghiệp tư nhân bình đẳng với doanh nghiệp nhà nước trong việc hợp tác liên doanh sản xuất với doanh nghiệp nước ngoài là biểu hiện bình đẳng, trong kinh doanh.
Câu 6. Nói đến bình đẳng trong kinh doanh là nói đến quyền bình đẳng của công dân, trước pháp luật về kinh doanh.
"Câu 7. Vợ chồng giữ gìn danh dự, nhân phẩm và uy tín của nhau là biểu hiện trong quan hệ nào dưới đây ?", Quan hệ thân nhân.
Câu 8. Nội dung nào dưới đây không thể hiện bình đẳng giữa cha mẹ và con ?, Cha mẹ có quyền yêu con gái hơn con trai.
Câu 9. Bình đẳng trong thực hiện quyền lao động có nghĩa là, mọi người đều có quyền tự do lựa chọn việc làm phù hơp với khả năng của mình.
Câu 10. Ý kiến nào dưới đây là đúng về quyền bình đẳng giữa cha mẹ và con ?, Cha mẹ không được phân biệt đối xử giữa các con.
Câu 11. Nội dung nào dưới đây không phải là bình đẳng trong hôn nhân và gia đình ?, Bình đẳng giữa những người trong họ hàng.
"Câu 12. Mọi doanh nghiệp đều bình đẳng về chủ động tìm kiếm thị trường, khách hàng và ký kết hợp đồng là biểu hiện của bình đẳng trong lĩnh vực nào dưới đây ?", Bình đẳng trong kinh doanh.
 Bình đẳng giữa vợ và chông chủ yếu được thể hiện trong quan hệ, Nhân thân và trong quan hệ tài sản.
" Theo quy định của pháp luật, tự do kinh doanh là:", Quyền của công dân.
 Trường hợp nào sau đây là biểu hiện của quan hệ nhân thân giữa vợ và chồng?, Vợ và chồng bàn bạc và cùng quyết định chuyển đến sống ở thành phố A
 Bộ luật Lao động quy định độ tuổi tối thiểu đế tham gia quan hệ lao động là:, Cá nhân từ đủ 15 tuổi trở lên.
Câu 17. Bình đẳng trong quan hệ thân nhân giữa vợ và chồng được thể hiện ở nội dung nào dưới đây ?," Vợ chồng tôn trọng và giữ gìn danh dự, nhân phẩm, uy tín của nhau."
"Câu 18. Cha mẹ không được ép buộc, xúi giục con làm những điều trái pháp luật là biểu hiện của bình đẳng nào dưới đây trong qun hệ hôn nhân và gia đình ?", Bình đẳng giữa cha mẹ và con.
 Bình đẳng trong hôn nhân và gia đình không bao gồm nội dung nào sau đây?, Bình đẳng giữa bên nội và bên ngoại.
Câu 20. Quyền bình đẳng trong kinh doanh có nghĩa là, doanh nghiệp tư nhân bình đẳng với doanh nghiệp nhà nước.
"Câu 21. Vợ, chồng có quyền và nghĩa vụ ngang nhau trong việc thực hiện kế hoạch hóa gia đình là nội dung bình bình đẳng trong qua hệ nào dưới đây ?", Quan hệ thân nhân.
" Trong quan hệ giữa vợ và chồng, bình đẳng trong quan hệ nhân thân thể hiện:"," Vợ chồng tôn trọng quyền tự do, tín ngưỡng của nhau."
" Vợ, chồng bình đẳng với nhau, có nghĩa vụ và quyền ngang nhau về mọi mặt trong gia đình là thể hiện bình đẳng trong", Hồn nhân.
 Bình đẳng giữa vợ và chồng thể hiện ở việc:," Vợ chồng cùng giúp đỡ, tạo điều kiện cho nhau phát triển về mọi mặt."
"Câu 25. Vợ, chồng có quyền ngang nhau đối với tài sản chung. Vậy tài sản chung là", tài sản có trong gia đình.
 Chị My đến công ty A xin việc nhưng bị từ chối vì chị là người dân tộc thiểu số. Công ty A đã vi phạm:, Quyền bình đẳng trong thực hiện quyền lao động
Câu 27. Bình đẳng trong hôn nhân và gia đình là bình đăng vê quyền và nghĩa vụ giữa," vợ, chồng và giữa các thành viên trong gia đình."
Câu 28. Phát biểu nào thế hiện bình đẳng giữa lao động nam và lao động nữ?," Không sử dụng lao động nữ vào công việc nặng nhọc, độc hại ảnh hưởng xấu đến chức năng sinh đẻ."
 Biểu hiện của bình đẳng trong hôn nhân là:," vợ, chồng cùng bàn bạc, tôn trọng ý kiến của nhau trong việc quyết định các công việc của gia đình."
Câu 30. Biểu hiện của bình đắng trong hôn nhân là," vợ, chồng bình đẳng với nhau, có quyền và nghĩa vụ ngang nhau về mọi mặt trong gia đình."
question,answer
" Việc làm nào sau đây thể hiện sự tôn trọng quyền tự do tín ngưỡng, tôn giáo của công dân?", Cởi dép trước khi vào chánh điện lễ Phật.
" Các dân tộc có quyền dùng tiếng nói, chữ viết là thể hiện các dân tộc đều bình đẳng về lĩnh vực nào dưới đây ?"," Văn hóa, giáo dục.         "
 Số lượng các dân tộc cùng sinh sống trên lãnh thổ Việt Nam là:, 54       
 Việc làm nào sau đây thể hiện tín ngưỡng?, Thắp hương trước lúc đi xa.
" Luật Tín ngưỡng tôn giáo được Quốc hội nước Cộng hòa xã hội chủ nghĩa Việt Nam khóa XIV, kì họp thứ 2 thông qua ngày 18 tháng 11 năm 2016 có hiệu lực thi hành từ khi nào ?", Ngày 01 tháng 01 năm 2018.
 Dân tộc được hiểu theo nghĩa:, Một bộ phận dân cư của 1 quốc gia             
 Yếu tố quan trọng để phân biệt sự khác nhau giữa tín ngưỡng với mê tín dị doan là:, Hậu quả xấu để lại           
 Nguyên tắc quan trọng hàng đầu trong hợp tác giao lưu giữa các dân tộc:, Bình đẳng
 Một trong những nội dung về quyền bình đẳng giữa các dân tộc là ?, Truyền thống văn hóa tốt đẹp của các dân tộc đều được phát huy.
" Việc nào sau đây vi phạm quyền tự do tín ngưỡng, tôn giáo:", Lập miếu thờ để thu hút khách tham quan.
 Việc đảm bảo tỷ lệ thích hợp người dân tộc thiểu số trong các cơ quan quyền lực nhà nước là thể hiện, quyền bình đẳng giữa các dân tộc.
" Các dân tộc được giữ gìn và phát huy phong tục, tập quán, truyền thông văn hoá tốt đẹp của dân tộc mình, thể hiện các dân tộc đều bình đẳng về:", kinh tế.
 Một trong những nội dung bình đẳng giữa các tôn giáo là:, các tôn giáo đều có quyền hoạt động tôn giáo trong khuôn khổ pháp luật
 Việc làm nào sau đây là mê tin đị đoan:, Chữa bệnh bằng phù phép.
 Hành vi nào sau đây thể hiện tín ngưỡng?, Thắp hương trước lúc đi xa               
 Nội dung nào dưới đây nói về quyền bình đẳng giữa các dân tộc về văn hóa ?," Các dân tộc có quyền dùng tiếng nói, chữ viết của mình."
 Quyền bình đẳng giữa các tôn giáo được hiểu đầy đủ là:," Các tôn giáo đều có quyền hoạt động tôn giáo trong khuôn khổ của pháp luật, đều đẳng trước pháp luật, những nơi thò tự, tín ngưỡng tôn được pháp luật bảo hộ."
" Khẩu hiệu nào sau đây phản ánh không đúng trách nhiệm của công dân có tín ngưỡng, tôn giáo đối với đạo pháp và đất nước:", Buôn thần bán thánh         
 Việc bảo đảm tỉ lệ thích hợp người dân tộc thiểu Số trong các cơ Quan quyền lực nhà nước là thể hiện quyên bình đăng giữa các, Dân tộc.
" Trong lĩnh vực kinh tế, quyền bình đẳng giữa các dân tộc được hiểu là"," Đảng và Nhà nước có chính sách phát triển kinh tế bình đẳng, không có sự phân biệt giữa dân tộc thiểu số và dân tộc đa số"
" Sự khác nhau cơ bản nhất giữa mê tín dị đoan với tín ngưỡng, tôn giáo là:", Có ảnh hưởng tiêu cực đến xã hội.
 Pháp luật nước ta yêu cầu đồng bào theo đạo và các chức sắc tôn giáo không thực hiện trách nhiệm nào dưới đây:, Kích động tín đồ chống phá nhà nước.
" Nhà nước tạo mọi điều kiện để công dân các dân tộc khác nhau đều được bình đẳng về cơ hội học tập, quyền này thể hiện các dân tộc được bình đẳng về:", giáo dục.
 Hành vi nào sau đây vi phạm quyền bình đẳng giữa các dân tộc?," Gây mâu thuẫn, xích mích giữa dân tộc này với dân tộc khác."
 Các dân tộc đều có đại biểu trong hệ thống cơ quan nhà nước. Điều đó không trái với nội dung nào sau đây:, Bình đẳng về chính trị
 Bình đẳng giữa các dân tộc là cơ sở của vấn đề nào sau đây?, Đoàn kết dân tộc và đại đoàn kết giữa các dân tộc
 Phát biểu nào sau đây là đúng?," Công dân có tôn giáo hoặc không có tôn giáo, cũng như công dân có tôn giáo khác nhau phải tôn trọng lẫn nhau."
 Nguyên tắc quan trọng hàng đầu trong hợp tác giao lưu giữa các dân tộc là:," bình đẳng, các bên củng có lợi"
 Số lượng các dân tộc cùng chung sống trên lãnh thổ Việt Nam hiện nay là, 54.
" ""Các tôn giáo đều bình đẳng trước pháp luật” là nội dung được quy định trong:", Hiến pháp
question,answer
 Hành vi tố tụng hình sự do cơ quan điều tra hoặc Viện Kiểm sát thực hiện Khi có đủ căn cứ để xác định một người đã thực hiện hành vi phạm tội là:, khởi tố bị can
 Người đã bị Toà án đựa ra xét xử là:, Bị cáo
" Đối với những người nào dưới đây thì ai cũng có quyển bắt người và giải ngay đến cơ quan Công an, Viện kiểm sát hoặc Ủy ban nhân dân nơi gần nhất ?", Người phạm tội quả tang hoặc đang bị truy nã.
 Khám chỗ ở đúng pháp luật là khám trong trường hợp, được pháp luật cho phép.
 Công dân có thể sử dụng quyền tự do ngôn luận bằng cách," phát biểu xây dựng trong các cuộc họp ở cơ quan, trường học."
 Chủ thể nào dưới đây có quyền tự do ngôn luận ?, Mọi công dân.
 Cơ quan có thẩm quyền có quyền ra lệnh bắt người trong trường hợp nào dưới đây ?," Bắt bị can, bị cáo để tạm giam trong trường hợp cần thiết."
" Người nào bịa đặt những điều nhằm xúc phạm đến danh dự hoặc gây thiệt hại đến quyền, lợi ích hợp pháp của người khác thì bị:", tùy theo hậu quả mà áp dụng một trong các trường hợp trên.
" “Quy định của pháp luật về quyền bất khả xâm phạm về chỗ ở nhằm bảo đảm cho công dân - con người có một cuộc sống tự do trong một xã hội dân chủ, văn minh” là một nội dung nói về:", Ý nghĩa về quyền bất khả xâm phạm về chỗ ở của công dân.
 Pháp luật cho phép khám chỗ ở của công dân trong trường hợp nào dưới đây ?, Cần bắt người đang bị truy nã hoặc người tội phạm đang lẩn tránh ở đó.
" Không ai được tự ý bắt và giam, giữ người là nói đến quyền nào dưới đây của công dân ?", Quyền bất khả xâm phạm về thân thể.
 Đánh người gây thương tích là vi phạm quyền," được pháp luật bảo hộ về tính mạng, sức khỏe của công dân"
 Người trong trường hợp nào dưới đây thì bất kì ai cũng có quyền được bắt ?, Đang bị truy nã.
 Hành động nào dưới đây xâm phạm quyền bất khả thân thể của người khác?, Tự tiện bắt giữ người.
" Bà Hiệp dựng xe đạp ở hè phố nhựng quên mang túi xách vào nhà. Quay trở ra không thấy túi xách đâu, bà Hiệp hoảng hốt vì trong túi có hơn 1 triệu đồng và một chiếc điện thoại di động. Bà Hiệp nghi cho Toán (13 tuổi) lấy trộm vì Toán đang chơi ở gần đó. Bà Hiệp đòi vào khám nhà Toán. Mặc dù Toán không đồng ý nhưng bà Hiệp vẫn xông vào và lục soát. Hành vi của bà Hiệp đã vi phạm quyền nào sau đây?", Quyền bất khả xâm phạm về chỗ ở của công dân
" Đặt điều nói xấy, vu cáo người khác là vi phạm quyền:"," được pháp luật bảo hộ về danh dự, nhân phẩm."
" Xâm phạm tới tính mạng, sức khỏe của người khác là hành vi", do cố ý làm tổn hại đến tính mạng và sức khỏe của người khác.
 Bắt người trong trường hợp nào dưới đây là đúng pháp luật ?, Khi có quyết định hoặc phê chuẩn của Viện kiểm sát.
" Dù cô ý hay vô ý, việc xâm phạm đến tính mạng, sức khỏe của người khác là", vi phạm pháp luật.
 Đánh người gây thương tích bao nhiêu % trở lên thì bị truy cứu hình sự, 11%
" Việc kiểm soát thư tín, điện thoại, điện tín của cá nhân được thực hiện trong trường hợp", có quyết định của cơ quan nhà nước có thẩm quyền.
" Trong lúc H đang bận việc riêng thì điện thoại có tin nhắn, T đã tự ý mở điện thoại của H ra đọc tin nhắn. Hành vi này của T đã xâm phạm đến quyền nào dưới đây?"," Quyền được đảm bảo an toàn và bí mật thư tín, điện thoại, điện tín của công dân."
